filename,width,height,total_samples,duration_sec,motion_min,motion_max,motion_mean,motion_median,motion_p90,motion_p95,motion_p99,scene_diff_min,scene_diff_max,scene_diff_mean,scene_diff_median,scene_diff_p90,scene_diff_p95,scene_diff_p99,run_diff_min,run_diff_max,run_diff_mean,run_diff_median,run_diff_p90,run_diff_p95,run_diff_p99,max_contour_min,max_contour_max,max_contour_mean,max_contour_median,max_contour_p90,max_contour_p95,max_contour_p99,brightness_mean
2026-07-01-18-31.mp4,640,360,37,540.0,0.0,10.0929,2.7467,1.6593,7.7433,8.4206,9.6073,0.0,8.7513,5.8608,7.5599,8.1843,8.4167,8.7454,0.0,8.9184,2.4678,1.3316,7.777,8.5444,8.8403,0.0,2.2255,0.8287,0.7669,1.7667,1.9779,2.1373,88.8978
2026-07-01-18-41.mp4,640,360,37,540.0,0.0,53.1589,5.7968,2.3073,6.9008,41.185,52.1759,0.0,47.9922,22.5939,28.5,30.3205,32.0663,44.4731,0.0,48.0386,6.8049,3.5161,23.793,28.293,41.0116,0.0,32.3407,2.4809,0.6842,2.5929,15.4936,27.1718,90.1584
2026-07-01-18-51.mp4,640,360,37,540.0,0.0,6.1359,2.3693,2.1944,4.0602,4.3967,5.9036,0.0,14.7157,8.5344,9.3911,14.0295,14.4337,14.6237,0.0,7.1758,2.3889,2.1011,4.8336,5.353,6.8867,0.0,2.9184,0.9482,1.0328,1.5655,1.8067,2.6136,90.4314
2026-07-01-19-01.mp4,640,360,37,540.0,0.0,35.3854,3.9428,2.9462,4.563,10.2544,33.204,0.0,38.7539,7.2882,4.1502,15.7706,38.5385,38.7,0.0,33.8216,5.4223,1.7569,15.496,32.6085,33.4968,0.0,7.5304,1.2579,1.0645,2.1147,2.911,6.542,91.7462
2026-07-01-19-11.mp4,640,360,37,540.0,0.0,8.23,2.7982,2.7708,5.8583,7.131,7.8723,0.0,13.6545,8.2479,8.645,13.1384,13.4667,13.5884,0.0,6.4753,2.2629,2.3477,5.5695,5.9595,6.3012,0.0,3.6322,1.2557,1.4651,2.8756,3.1651,3.539,98.0959
2026-07-01-19-21.mp4,640,360,37,540.0,0.0,49.0178,1.7603,0.0,0.9133,6.5648,33.9231,0.0,49.1697,39.223,47.8607,48.985,49.0481,49.1421,0.0,47.0308,2.8381,0.0017,0.3372,18.4735,45.5233,0.0,16.9985,0.6521,0.0,0.3626,3.0303,11.9839,94.8786
2026-07-01-19-31.mp4,640,360,37,540.0,0.0,41.862,3.1939,0.3021,5.7807,17.5103,35.3015,0.0,44.7726,25.3523,38.5586,42.0937,42.6004,44.6626,0.0,44.2956,8.3734,0.4375,40.7135,42.059,44.2836,0.0,16.1248,1.0584,0.2051,2.2645,2.2922,11.1555,95.7386
2026-07-01-19-41.mp4,640,360,37,540.0,0.0,9.4175,3.0997,2.1905,6.4196,7.3259,8.9838,0.0,17.8941,9.8359,12.1576,16.0818,16.9653,17.8141,0.0,9.9848,3.5426,4.1289,6.7705,7.9133,9.4442,0.0,4.1691,1.5757,1.2912,3.0516,3.3023,3.8883,95.6619
2026-07-01-19-51.mp4,640,360,37,540.0,0.0,46.9444,4.95,1.7522,8.4886,16.5162,45.5718,0.0,37.582,19.225,28.4796,30.1585,30.7466,35.1226,0.0,39.1784,6.8189,4.2018,25.5926,27.9224,35.8483,0.0,20.7834,2.2734,1.0762,3.3661,7.6122,20.5561,94.7746
2026-07-01-20-01.mp4,640,360,37,540.0,0.0,52.2938,5.9855,3.2261,9.8689,20.7614,48.8043,0.0,44.6732,13.8293,11.5195,26.449,27.7707,38.8093,0.0,48.4236,6.6642,4.1923,19.8383,24.057,40.1356,0.0,22.5269,2.6328,1.8971,3.5721,6.8742,21.0739,93.413
2026-07-01-20-11.mp4,640,360,37,540.0,0.0,8.4015,2.658,2.5269,6.2088,6.881,8.0421,0.0,14.9093,6.3197,6.8676,14.1718,14.3134,14.8624,0.0,8.0577,2.5276,2.0247,5.9905,7.211,7.813,0.0,3.7467,1.2911,1.4455,2.3975,2.7005,3.604,91.4965
2026-07-01-20-21.mp4,640,360,37,540.0,0.0,46.9839,3.6931,0.7986,5.1913,14.2089,44.67,0.0,38.997,23.9518,29.4939,31.4644,32.2228,36.7267,0.0,31.9579,4.7145,1.592,12.9183,29.8736,31.4099,0.0,21.1382,1.5992,0.316,2.9185,5.8522,18.088,96.9208
2026-07-01-20-31.mp4,640,360,37,540.0,0.0,47.503,3.8766,0.526,4.8613,15.4078,46.7966,0.0,46.7166,12.2118,3.8021,33.0902,33.5972,42.6586,0.0,46.0122,6.9898,2.5859,29.9272,30.9734,40.7363,0.0,19.7478,1.6236,0.3898,2.7586,7.4419,19.4389,97.9762
2026-07-01-20-41.mp4,640,360,37,540.0,0.0,9.5269,2.8238,2.3342,6.9255,7.7794,8.9827,0.0,16.5668,8.8942,11.7852,14.8518,15.5604,16.4734,0.0,8.2049,2.7285,2.9188,5.7126,6.4729,7.5861,0.0,4.8694,1.5507,1.6085,3.1559,4.1117,4.7571,95.173
2026-07-01-20-51.mp4,640,360,37,540.0,0.0,51.8008,5.0807,1.5916,8.6067,18.4113,50.8991,0.0,49.52,15.7303,9.5365,28.7875,29.2869,42.4505,0.0,51.02,7.3276,4.602,25.4724,26.6999,42.4014,0.0,23.3943,2.3764,1.1849,3.5879,7.9764,22.6945,95.6773
2026-07-01-21-01.mp4,640,360,37,540.0,0.0,8.5864,1.7234,0.303,4.6114,5.6387,7.7487,0.0,11.1667,5.9079,7.5877,10.191,10.6733,11.1117,0.0,6.1367,2.0703,1.4141,4.9649,5.5895,6.008,0.0,4.5137,0.9338,0.1528,2.4261,2.4787,3.8195,96.2797
2026-07-01-21-11.mp4,640,360,37,540.0,0.0,47.7778,5.2218,2.7908,7.1015,14.8594,46.264,0.0,45.6801,17.2057,25.5877,28.1849,29.9185,40.2935,0.0,46.5295,6.5429,2.7765,24.7009,25.7109,39.1092,0.0,22.4783,2.6782,1.6641,3.5863,7.3638,22.1365,94.2116
2026-07-01-21-21.mp4,640,360,37,540.0,0.0,42.6463,4.0582,3.0712,5.8382,6.9975,30.2053,0.0,42.9918,11.4708,7.0404,42.8584,42.9304,42.9876,0.0,41.9023,7.3603,2.6606,37.4911,39.9102,41.4084,0.0,20.3153,2.0589,1.6825,3.0797,3.3453,14.2309,92.8476
2026-07-01-21-31.mp4,640,360,37,540.0,0.0,45.2826,4.6739,3.5764,8.447,9.7637,33.1155,0.0,47.8524,35.9628,44.0078,46.3111,46.6238,47.4977,0.0,44.9349,5.348,3.3346,8.1598,21.6005,43.6004,0.0,15.5054,2.272,2.2405,4.4937,4.639,11.6602,96.5081
2026-07-01-21-41.mp4,640,360,37,540.0,0.0,37.0113,5.3062,2.553,13.7221,23.8404,36.3488,0.0,42.5851,8.3006,5.0725,14.8348,23.3559,40.5776,0.0,43.0122,4.785,0.7049,9.0768,23.0685,40.1111,0.0,10.5575,1.9547,1.2906,4.2749,7.1097,9.8233,99.6168
2026-07-01-21-51.mp4,640,360,37,540.0,0.0,9.8633,3.537,3.5903,6.3546,7.56,9.0961,0.0,11.6671,6.6699,8.1849,11.0528,11.209,11.5388,0.0,7.4614,3.0926,3.4301,5.7497,6.5019,7.3619,0.0,3.7166,1.756,1.9685,2.9503,3.1872,3.6749,100.0949
2026-07-01-22-01.mp4,640,360,37,540.0,0.0,33.5378,2.6485,0.2661,5.3106,9.0478,28.4164,0.0,42.8911,30.6763,34.4657,41.6922,42.4665,42.8194,0.0,26.3368,2.2802,0.5599,4.278,5.1194,19.6254,0.0,14.0184,1.2462,0.2333,3.3056,4.5578,11.2005,121.0414
2026-07-01-22-11.mp4,640,360,37,540.0,0.0,60.8003,6.6343,2.4748,11.2091,26.5048,58.5584,0.0,57.2539,34.1045,42.2873,45.4775,48.1414,56.1495,0.0,54.1918,8.3284,1.8138,35.6564,40.6955,49.5721,0.0,39.6623,3.8921,1.9855,4.3234,14.524,38.8721,117.7957
2026-07-01-22-21.mp4,640,360,37,540.0,0.0,8.747,3.3365,3.1432,6.7722,8.6067,8.7009,0.0,18.9414,11.1339,10.7956,17.1138,17.3918,18.3878,0.0,10.8155,3.0333,2.3073,6.8955,8.7389,10.2202,0.0,4.5638,1.6108,1.7339,3.2575,3.4667,4.2705,116.2141
2026-07-01-22-31.mp4,640,360,37,540.0,0.0,37.0955,4.6885,2.9162,7.6649,13.5016,36.2302,0.0,45.5872,14.2168,6.0586,43.6188,44.6469,45.3577,0.0,38.7943,8.2765,3.0122,35.3762,38.0775,38.7591,0.0,11.1159,2.0124,1.9227,4.2487,4.5249,8.7525,129.9376
2026-07-01-22-41.mp4,640,360,37,540.0,0.0,7.5868,2.6843,2.5434,4.9983,6.815,7.5032,0.0,12.5911,6.5641,7.2795,11.12,11.7752,12.3718,0.0,7.0213,2.7749,2.9145,5.8991,6.089,6.8119,0.0,3.5011,1.3004,1.2676,2.6105,3.1166,3.3979,141.6727
2026-07-01-22-51.mp4,640,360,37,540.0,0.0,33.0729,4.3557,2.9245,8.7698,12.5163,27.524,0.0,14.7934,10.7493,12.1727,13.9403,14.4021,14.7196,0.0,11.3147,3.2897,2.8694,8.8987,9.4367,10.9062,0.0,10.5449,1.7051,1.0252,4.0565,4.7224,9.0059,138.6203
2026-07-01-23-01.mp4,640,360,37,540.0,0.0,23.9297,4.3012,3.0252,9.2414,11.5193,19.978,0.0,22.99,13.6149,16.1497,22.7557,22.903,22.9696,0.0,18.5677,5.6288,5.1189,14.6197,17.0101,18.2421,0.0,5.1382,1.811,1.2613,4.4684,4.9728,5.1222,138.4349
2026-07-01-23-11.mp4,640,360,37,540.0,0.0,52.8164,6.1712,3.4149,6.6192,35.4932,46.7358,0.0,42.8915,16.4904,16.0382,40.4169,42.4623,42.7677,0.0,43.1432,9.92,6.0451,37.5874,42.061,42.8071,0.0,35.3806,2.6422,1.253,4.4114,7.7829,25.5762,138.3149
2026-07-01-23-21.mp4,640,360,37,540.0,0.0,8.2678,3.2128,3.0603,6.8563,7.1055,8.02,0.0,14.0508,8.7448,9.1185,12.1771,12.4577,13.522,0.0,15.4961,2.8725,0.1068,10.2732,13.761,15.4666,0.0,4.0095,1.2212,1.2917,2.2416,2.3005,3.4464,133.8959
2026-07-01-23-31.mp4,640,360,37,540.0,0.0,10.3715,2.7219,2.1966,6.9254,8.1508,10.2918,0.0,14.9154,7.0094,8.1862,12.9176,14.1278,14.7227,0.0,9.8954,3.1506,1.059,7.9027,8.8364,9.8498,0.0,2.8025,0.9476,0.9238,2.2684,2.5024,2.7957,136.3935
2026-07-01-23-41.mp4,640,360,37,540.0,0.0,50.5495,3.8356,0.7969,5.9297,12.2779,45.0676,0.0,52.276,32.5694,50.0716,51.7558,52.1445,52.2479,0.0,54.0347,9.1258,0.8173,46.8274,53.8,53.9691,0.0,27.9462,1.605,0.4831,2.3113,3.8245,21.0939,140.3186
2026-07-01-23-51.mp4,640,360,37,540.0,0.0,50.5117,2.4172,0.0751,4.9031,6.0155,34.9067,0.0,50.2135,23.8813,3.3546,48.7261,48.7971,49.7434,0.0,48.5009,7.4341,0.2765,44.5826,47.4274,48.3554,0.0,25.3791,1.0036,0.0386,0.9576,1.512,16.9404,139.9132
2026-07-02-00-01.mp4,640,360,37,540.0,0.0,46.8286,1.4563,0.0013,0.201,2.3979,31.5577,0.0,40.1918,6.3894,0.0838,19.5824,40.062,40.1706,0.0,46.1853,5.8634,0.0013,21.9069,46.0924,46.1748,0.0,28.1285,0.8057,0.0,0.0817,0.5581,18.323,136.3049
2026-07-02-00-11.mp4,640,360,37,540.0,0.0,8.2179,2.8092,2.6471,6.4497,6.9146,8.0532,0.0,12.5781,8.139,8.1736,12.1576,12.5098,12.5683,0.0,9.6693,3.2636,3.0569,6.5811,8.0884,9.2087,0.0,4.0213,1.4366,1.3019,3.3849,3.6387,3.9627,138.7586
2026-07-02-00-21.mp4,640,360,37,540.0,0.0,50.8928,2.3096,0.0412,5.4778,7.8022,35.8536,0.0,52.7648,43.1751,47.622,52.4557,52.5479,52.6957,0.0,14.3503,1.1967,0.026,3.984,5.5658,11.3095,0.0,22.7174,0.9926,0.0154,2.5272,3.3782,15.7861,136.5314
2026-07-02-00-31.mp4,640,360,37,540.0,0.0,45.2843,1.9958,0.0816,3.6328,5.1095,31.5484,0.0,44.6345,17.1522,0.2804,43.0271,43.8597,44.5705,0.0,44.7023,7.5405,0.0964,43.4278,43.9192,44.5396,0.0,18.7561,0.8011,0.02,1.3357,1.5296,12.5987,136.9897
2026-07-02-00-41.mp4,640,360,37,540.0,0.0,45.161,3.5578,2.2296,5.872,6.46,31.4716,0.0,39.7778,9.9052,11.3559,13.8506,19.7062,39.577,0.0,46.0451,5.4531,3.3702,8.3588,16.4323,45.182,0.0,13.1814,1.3965,1.1005,2.6066,2.9937,9.7098,140.22
2026-07-02-00-51.mp4,640,360,37,540.0,0.0,7.1437,0.2369,0.0082,0.178,0.2911,4.699,0.0,7.6749,4.7754,7.2652,7.4114,7.4322,7.5916,0.0,7.4761,1.0778,0.0234,6.6413,7.0231,7.3388,0.0,2.6102,0.0837,0.0015,0.0586,0.0951,1.706,136.8481
2026-07-02-01-01.mp4,640,360,37,540.0,0.0,38.5525,2.3042,0.0143,4.3386,6.7426,30.1602,0.0,38.0412,19.327,34.6098,36.1972,36.8928,37.729,0.0,38.207,6.4566,0.9961,35.5272,36.9471,37.9166,0.0,9.3869,0.7212,0.0093,1.8493,2.2175,7.2481,136.5654
2026-07-02-01-11.mp4,640,360,37,540.0,0.0,4.3273,0.8906,0.0924,2.2971,2.7258,3.8809,0.0,5.3446,1.5731,1.4076,3.3868,4.7978,5.161,0.0,2.5139,0.587,0.0052,1.9313,2.0595,2.3922,0.0,1.5059,0.3745,0.0753,0.9427,1.1568,1.4347,139.9976
2026-07-02-01-21.mp4,640,360,37,540.0,0.0,5.9575,1.0248,0.0308,3.4026,4.4183,5.7489,0.0,3.2556,0.9839,0.4353,2.5997,2.7874,3.0959,0.0,2.033,0.3454,0.0004,1.7149,1.7722,1.9799,0.0,2.434,0.4933,0.0197,1.8262,2.084,2.422,138.5949
2026-07-02-01-31.mp4,640,360,37,540.0,0.0,42.661,5.8205,2.3472,13.2999,34.8641,40.1083,0.0,43.7101,26.806,36.5365,40.7495,41.5578,43.6354,0.0,43.7118,8.8621,3.1137,33.8465,40.3132,43.6243,0.0,17.4883,1.6985,0.9464,2.298,6.9702,13.751,139.9605
2026-07-02-01-41.mp4,640,360,37,540.0,0.0,6.8121,2.7226,2.0495,5.0569,6.1823,6.7079,0.0,10.3637,6.0087,7.4844,10.1161,10.2212,10.324,0.0,6.342,2.3479,1.9501,5.4556,5.6635,6.1512,0.0,2.7574,0.9772,0.8192,1.9212,2.5784,2.7105,138.6859
2026-07-02-01-51.mp4,640,360,37,540.0,0.0,44.6441,5.4862,3.1753,7.2795,13.7558,39.6765,0.0,37.5087,11.0132,5.3633,36.2279,37.0493,37.3893,0.0,35.819,7.5311,2.8043,29.8277,32.049,35.1973,0.0,8.3687,1.5153,1.0471,2.5219,4.1399,8.2772,140.0597
2026-07-02-02-01.mp4,640,360,37,540.0,0.0,4.1011,1.0317,0.7665,2.3922,3.2825,3.9275,0.0,7.5469,3.6587,4.2283,6.8595,7.0635,7.5244,0.0,2.8034,1.109,1.178,2.4741,2.6752,2.7751,0.0,1.9327,0.4792,0.3021,1.4011,1.591,1.8109,143.7465
2026-07-02-02-11.mp4,640,360,37,540.0,0.0,5.8533,0.9673,0.0,3.0469,4.6539,5.5244,0.0,9.0911,6.9547,7.737,8.8567,8.9191,9.0689,0.0,5.2166,0.3193,0.0091,1.0462,1.5294,3.9872,0.0,1.7396,0.3876,0.0,1.4379,1.5764,1.7374,143.5203
2026-07-02-02-21.mp4,640,360,37,540.0,0.0,7.4284,2.1555,1.6892,4.8035,5.8565,7.1053,0.0,10.4449,3.2988,2.6454,7.8187,9.5743,10.1816,0.0,8.2257,2.0739,1.648,5.4628,6.8177,7.7763,0.0,3.4952,0.9886,0.9154,1.6099,2.431,3.2504,143.6424
2026-07-02-02-31.mp4,640,360,37,540.0,0.0,38.7752,2.8428,1.9371,4.2709,4.6868,26.5099,0.0,10.1172,5.709,6.2248,8.0554,9.0134,9.8692,0.0,5.6207,1.6448,1.194,3.9645,4.4383,5.3143,0.0,15.2895,1.0725,0.5781,1.7452,2.2016,10.8688,141.077
2026-07-02-02-41.mp4,640,360,37,540.0,0.0,45.1389,1.7623,0.0152,2.1085,3.9495,31.313,0.0,43.6931,29.992,40.9149,42.4497,42.5547,43.299,0.0,43.0968,5.7999,0.0668,37.3874,39.7467,42.1298,0.0,18.0174,0.7059,0.0043,0.5617,2.5046,12.4856,137.2086
2026-07-02-02-51.mp4,640,360,37,540.0,0.0,40.4744,1.7156,0.0043,2.9739,3.5243,27.3111,0.0,45.5725,19.1078,0.0082,42.7736,43.3784,45.0294,0.0,42.7752,7.273,0.0087,40.9582,41.3411,42.3165,0.0,21.6484,1.029,0.0009,2.2414,2.6255,15.187,135.51
2026-07-02-03-01.mp4,640,360,37,540.0,0.0,41.6172,3.3415,0.7678,6.9026,8.3307,29.6589,0.0,39.3668,9.303,9.6879,12.5157,18.3951,39.2898,0.0,41.2526,4.6311,1.4049,9.732,18.6051,41.1145,0.0,20.1395,1.8131,0.7274,3.4451,3.8756,14.443,135.4827
2026-07-02-03-11.mp4,640,360,37,540.0,0.0,41.3008,1.225,0.0165,0.2544,0.7772,27.2597,0.0,39.3355,2.2696,0.0686,2.7292,2.8285,26.2616,0.0,43.8299,1.5541,0.02,2.2225,2.237,28.8658,0.0,16.1157,0.4857,0.0059,0.1563,0.4522,10.6301,133.9159
2026-07-02-03-21.mp4,640,360,37,540.0,0.0,5.8641,1.6522,1.6675,3.4,4.3302,5.8418,0.0,7.4753,3.1627,3.1506,6.534,7.0125,7.3336,0.0,3.1484,1.1642,1.0755,2.9802,3.0408,3.124,0.0,2.3537,0.9651,1.0013,2.1049,2.2028,2.3064,140.1343
2026-07-02-03-31.mp4,640,360,37,540.0,0.0,4.7174,1.1429,0.908,2.8236,3.1754,4.241,0.0,6.0573,2.1744,2.0968,4.814,5.0663,5.9054,0.0,3.9883,1.1897,1.2891,2.5999,2.7049,3.6283,0.0,2.7452,0.7676,0.6259,1.7992,1.9488,2.4679,140.6454
2026-07-02-03-41.mp4,640,360,37,540.0,0.0,37.8581,2.4663,1.3073,3.4292,4.8656,26.8598,0.0,39.8229,9.844,1.8433,39.4375,39.5927,39.786,0.0,39.0647,6.3904,1.5981,35.5267,37.7774,38.822,0.0,16.1884,1.349,0.6816,2.1786,2.6431,11.575,139.0868
2026-07-02-03-51.mp4,640,360,37,540.0,0.0,0.2057,0.039,0.0265,0.0951,0.1087,0.1848,0.0,0.5742,0.2449,0.1949,0.5165,0.5447,0.5673,0.0,0.2214,0.0471,0.0299,0.1328,0.1445,0.1956,0.0,0.0336,0.0089,0.0048,0.0265,0.0326,0.0333,133.6922
2026-07-02-04-01.mp4,640,360,37,540.0,0.0,0.3086,0.0294,0.01,0.0373,0.1067,0.3045,0.0,0.7036,0.1522,0.1233,0.2311,0.6107,0.6951,0.0,0.4787,0.0527,0.0178,0.0494,0.4526,0.4723,0.0,0.0833,0.0088,0.0024,0.0195,0.0305,0.0739,132.8368
2026-07-02-04-11.mp4,640,360,37,540.0,0.0,8.9141,0.4304,0.0213,0.5888,1.6777,7.028,0.0,8.8082,3.8306,0.1606,8.7811,8.785,8.8015,0.0,8.6228,1.4967,0.0486,8.2538,8.561,8.6034,0.0,2.7012,0.1171,0.0039,0.1144,0.5319,1.9544,132.4551
2026-07-02-04-21.mp4,640,360,37,540.0,0.0,0.7734,0.098,0.0078,0.3518,0.5137,0.7378,0.0,2.2656,1.0582,1.3394,1.9991,2.1378,2.2306,0.0,0.9588,0.1664,0.0126,0.605,0.8527,0.9535,0.0,0.268,0.0286,0.0026,0.121,0.1687,0.2375,130.2249
2026-07-02-04-31.mp4,640,360,37,540.0,0.0,0.6723,0.0747,0.013,0.2033,0.4595,0.6042,0.0,0.8546,0.277,0.2669,0.5484,0.5946,0.7979,0.0,1.6419,0.1443,0.0065,0.5054,0.8073,1.6239,0.0,0.2066,0.0197,0.0017,0.0328,0.1591,0.2055,129.5138
2026-07-02-04-41.mp4,640,360,37,540.0,0.0,1.2027,0.0593,0.0091,0.0966,0.1619,0.838,0.0,1.3754,0.3278,0.3216,0.654,0.7298,1.2188,0.0,0.6523,0.0784,0.036,0.1737,0.2071,0.4933,0.0,0.3069,0.0161,0.0026,0.0203,0.0714,0.2243,127.4814
2026-07-02-04-51.mp4,640,360,37,540.0,0.0,56.8459,2.115,0.0508,2.7314,4.1273,38.07,0.0,60.0742,17.5285,0.1819,58.1347,59.5535,59.9377,0.0,56.8559,8.7662,0.1337,55.3368,56.2325,56.7406,0.0,29.3149,1.0605,0.0241,1.3747,1.9493,19.7266,132.2208
2026-07-02-05-01.mp4,640,360,37,540.0,0.0,58.8164,4.1173,0.6424,5.5448,13.1836,51.9048,0.0,60.4466,27.4384,5.4319,58.7616,59.3005,60.1185,0.0,58.0109,9.7151,0.615,51.9063,57.1786,57.9359,0.0,40.2109,2.0678,0.3641,2.0554,4.6712,30.7326,134.1854
2026-07-02-05-11.mp4,640,360,37,540.0,0.0,5.0829,0.4089,0.0473,1.069,2.8822,4.4016,0.0,3.4518,2.7286,3.1306,3.2409,3.2934,3.4329,0.0,3.2405,0.4892,0.0768,2.5632,3.1205,3.237,0.0,1.2758,0.107,0.0137,0.313,0.7192,1.0811,128.647
2026-07-02-05-21.mp4,640,360,37,540.0,0.0,3.3976,0.7415,0.1224,2.6709,2.8732,3.3187,0.0,6.0139,3.58,4.2352,5.8489,5.9379,6.0053,0.0,3.7444,1.1334,0.7192,2.7709,2.8587,3.4345,0.0,2.1411,0.3629,0.0293,1.4233,1.6936,2.1287,127.0992
2026-07-02-05-31.mp4,640,360,37,540.0,0.0,51.9036,2.414,0.1341,3.6696,5.4334,35.4297,0.0,54.7578,17.67,4.2843,54.2915,54.534,54.7342,0.0,51.0091,9.31,2.5082,48.9568,50.0776,50.6962,0.0,21.6851,1.0186,0.0401,1.734,2.1791,14.7229,131.6276
2026-07-02-05-41.mp4,640,360,37,540.0,0.0,7.1554,2.2001,1.8702,4.9678,6.4761,6.9627,0.0,16.6497,6.8733,3.7943,14.284,16.0115,16.5027,0.0,10.4753,2.8455,1.4831,7.4858,7.9111,9.6805,0.0,2.1654,0.965,0.997,2.0296,2.1042,2.1498,138.8092
2026-07-02-05-51.mp4,640,360,37,540.0,0.0,51.3082,3.0169,0.7352,5.1038,7.3085,36.0813,0.0,56.3112,42.5224,53.4006,55.2398,55.4572,56.0146,0.0,51.9983,6.8723,2.2279,17.17,49.4133,51.6291,0.0,29.1686,1.4819,0.1964,2.9899,3.7033,20.2785,128.36
2026-07-02-06-01.mp4,640,360,37,540.0,0.0,49.6493,1.9424,0.1723,2.3468,3.5345,33.092,0.0,53.3954,34.8115,50.875,51.908,52.1597,53.1004,0.0,49.5451,8.0701,0.8702,45.7305,48.3853,49.4743,0.0,29.8485,1.0382,0.0857,0.8627,1.174,19.5875,136.0954
2026-07-02-06-11.mp4,640,360,37,540.0,0.0,56.8963,2.7057,0.4262,4.3999,5.3504,38.7661,0.0,56.7461,14.5264,5.8108,56.5917,56.6394,56.7147,0.0,56.8754,9.6736,0.7461,55.0064,55.999,56.6965,0.0,35.3511,1.4223,0.3199,1.5029,1.7055,23.2617,135.5843
